sourceId,extent,sourceOriginName,boundingBox,sizeInBytes,bestFitIndex,format,downloadURL,previewGraphicURL,prettyFileSize,datasets,title,sourceOriginId,lastUpdated,dateCreated,metaUrl,sourceName,publicationDate
581d2238e4b08da350d545a3,1 x 1 degree,gda,"{minY:35.99944444444,minX:-105.0005555556,maxY:37.00055555556,maxX:-103.9994444444}",341480713,0.006566227045202325,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n37w105.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn37w105_13_thumb.jpg,325.66 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n37w105 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012431,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2238e4b08da350d545a3,ScienceBase,2013-01-01
58fad55ae4b0c3010a802a9a,1 x 1 degree,gda,"{minY:35.9994444448062,minX:-106.000555555594,maxY:37.0005555551956,maxX:-104.999444445204}",342820218,0.006566227035728227,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w106_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w106_ArcGrid_thumb.jpg,326.94 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n37w106 1 x 1 degree ArcGrid 2018,11659677,2018-06-06,2017-04-21,https://www.sciencebase.gov/catalog/item/58fad55ae4b0c3010a802a9a,ScienceBase,2018-06-02
59cf16d7e4b05fe04cc067e8,1 x 1 degree,gda,"{minY:35.9994444448062,minX:-103.000555555294,maxY:37.0005555551956,maxX:-101.999444444905}",279186989,0.006566227035721702,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w103_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w103_ArcGrid_thumb.jpg,266.25 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n37w103 1 x 1 degree ArcGrid 2017,10174884,2017-09-29,2017-09-29,https://www.sciencebase.gov/catalog/item/59cf16d7e4b05fe04cc067e8,ScienceBase,2017-09-27
58fad55ae4b0c3010a802a9e,1 x 1 degree,gda,"{minY:35.9994444448062,minX:-107.000555555394,maxY:37.0005555551956,maxX:-105.999444445005}",344075918,0.006566227035721702,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w107_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w107_ArcGrid_thumb.jpg,328.14 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n37w107 1 x 1 degree ArcGrid 2018,11618985,2018-05-25,2017-04-21,https://www.sciencebase.gov/catalog/item/58fad55ae4b0c3010a802a9e,ScienceBase,2018-05-22
58b7bf99e4b01ccd5500b505,1 x 1 degree,gda,"{minY:35.9994444448062,minX:-108.000555555194,maxY:37.0005555551956,maxX:-106.999444444805}",330900424,0.006566227035721702,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w108_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w108_ArcGrid_thumb.jpg,315.57 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n37w108 1 x 1 degree ArcGrid 2018,11618982,2018-05-25,2017-03-01,https://www.sciencebase.gov/catalog/item/58b7bf99e4b01ccd5500b505,ScienceBase,2018-05-22
58b7bf9ce4b01ccd5500b516,1 x 1 degree,gda,"{minY:35.9994444448062,minX:-109.000555554994,maxY:37.0005555551956,maxX:-107.999444444605}",323435178,0.006566227035721611,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w109_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w109_ArcGrid_thumb.jpg,308.45 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n37w109 1 x 1 degree ArcGrid 2017,8714179,2017-03-01,2017-03-01,https://www.sciencebase.gov/catalog/item/58b7bf9ce4b01ccd5500b516,ScienceBase,2017-02-21
581d2275e4b08da350d54c8e,1 x 1 degree,gda,"{minY:40.99944444444,minX:-106.0005555556,maxY:42.00055555556,maxX:-104.9994444445}",336325000,0.006165010550398939,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n42w106.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn42w106_13_thumb.jpg,320.74 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n42w106 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012689,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2275e4b08da350d54c8e,ScienceBase,2013-01-01
581d2275e4b08da350d54ca5,1 x 1 degree,gda,"{minY:40.99944444444,minX:-109.0005555556,maxY:42.00055555556,maxX:-107.9994444445}",333913916,0.006165010550398939,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n42w109.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn42w109_13_thumb.jpg,318.45 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n42w109 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012692,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2275e4b08da350d54ca5,ScienceBase,2013-01-01
59e8235ce4b05fe04cd3a634,1 x 1 degree,gda,"{minY:40.9994444447063,minX:-105.000555554894,maxY:42.0005555550957,maxX:-103.999444444505}",306933774,0.006165010544179782,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w105_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w105_ArcGrid_thumb.jpg,292.71 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n42w105 1 x 1 degree ArcGrid 2017,10266786,2017-10-18,2017-10-18,https://www.sciencebase.gov/catalog/item/59e8235ce4b05fe04cd3a634,ScienceBase,2017-10-10
581d216ce4b08da350d532f7,1 x 1 degree,gda,"{minY:40.9994444447063,minX:-103.000555555294,maxY:42.0005555550957,maxX:-101.999444444905}",287317565,0.006165010544179782,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w103_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w103_ArcGrid_thumb.jpg,274.01 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n42w103 1 x 1 degree ArcGrid 2018,12490810,2018-12-06,2016-11-04,https://www.sciencebase.gov/catalog/item/581d216ce4b08da350d532f7,ScienceBase,2018-11-30
5aa9efdee4b09e9cadb5b4b8,1 x 1 degree,gda,"{minY:40.9994444447063,minX:-107.000555555394,maxY:42.0005555550957,maxX:-105.999444445005}",325830168,0.006165010544179782,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w107_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w107_ArcGrid_thumb.jpg,310.74 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n42w107 1 x 1 degree ArcGrid 2018,11128820,2018-03-14,2018-03-14,https://www.sciencebase.gov/catalog/item/5aa9efdee4b09e9cadb5b4b8,ScienceBase,2018-03-13
5aa9efdee4b09e9cadb5b4bd,1 x 1 degree,gda,"{minY:40.9994444447063,minX:-108.000555555194,maxY:42.0005555550957,maxX:-106.999444444805}",318661869,0.006165010544179782,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w108_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w108_ArcGrid_thumb.jpg,303.90 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n42w108 1 x 1 degree ArcGrid 2018,11128819,2018-03-14,2018-03-14,https://www.sciencebase.gov/catalog/item/5aa9efdee4b09e9cadb5b4bd,ScienceBase,2018-03-13
59e8235be4b05fe04cd3a630,1 x 1 degree,gda,"{minY:40.9994444447063,minX:-104.000555555094,maxY:42.0005555550957,maxX:-102.999444444705}",298738746,0.0061650105441796955,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w104_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w104_ArcGrid_thumb.jpg,284.90 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n42w104 1 x 1 degree ArcGrid 2017,10266790,2017-10-18,2017-10-18,https://www.sciencebase.gov/catalog/item/59e8235be4b05fe04cd3a630,ScienceBase,2017-10-10
59cf16d7e4b05fe04cc067e6,1 x 1 degree,gda,"{minY:35.9994444448062,minX:-102.000555555494,maxY:37.0005555551956,maxX:-100.999444445104}",286026742,0.004605764349077207,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w102_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n37w102_ArcGrid_thumb.jpg,272.78 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n37w102 1 x 1 degree ArcGrid 2017,10174885,2017-09-29,2017-09-29,https://www.sciencebase.gov/catalog/item/59cf16d7e4b05fe04cc067e6,ScienceBase,2017-09-27
59d5ae64e4b05fe04cc53a45,1 x 1 degree,gda,"{minY:40.9994444447063,minX:-102.000555555494,maxY:42.0005555550957,maxX:-100.999444445104}",317423009,0.004324338104911025,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w102_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n42w102_ArcGrid_thumb.jpg,302.72 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n42w102 1 x 1 degree ArcGrid 2018,12490811,2018-12-06,2017-10-04,https://www.sciencebase.gov/catalog/item/59d5ae64e4b05fe04cc53a45,ScienceBase,2018-11-30
581d2239e4b08da350d545c1,1 x 1 degree,gda,"{minY:35.99944444444,minX:-110.0005555556,maxY:37.00055555556,maxX:-108.9994444445}",342474282,0.003944705011820864,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n37w110.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn37w110_13_thumb.jpg,326.61 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n37w110 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012436,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2239e4b08da350d545c1,ScienceBase,2013-01-01
581d2276e4b08da350d54ca9,1 x 1 degree,gda,"{minY:40.99944444444,minX:-110.0005555556,maxY:42.00055555556,maxX:-108.9994444445}",344185757,0.003703671507412385,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n42w110.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn42w110_13_thumb.jpg,328.24 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n42w110 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012693,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2276e4b08da350d54ca9,ScienceBase,2013-01-01

